user_id,item_id,rating
1866,208,7
1174,43,7
993,203,9
1420,263,1
1575,30,6
1337,6,3
1764,96,8
186,61,10
2092,359,9
1941,167,8
1382,214,10
1703,340,9
1414,337,5
94,163,7
1065,94,10
95,150,10
793,229,8
1281,153,5
221,83,9
733,19,10
919,39,10
175,230,10
394,83,10
144,377,10
613,208,10
1307,88,10
1456,270,6
889,9,1
1915,8,9
1811,45,10
499,208,10
64,136,7
402,202,1
609,169,7
992,90,10
1142,175,10
400,12,10
50,222,10
1185,79,7
481,56,7
230,86,10
952,183,7
1476,423,10
1396,287,10
1018,206,8
365,211,10
2072,231,10
1443,219,10
1486,153,7
1847,4,9
337,116,8
821,380,4
1017,11,10
195,232,10
339,254,8
64,108,6
1691,12,10
514,203,10
1448,15,10
1975,168,3
806,149,8
1563,67,10
60,93,9
1707,97,10
1440,242,9
2030,289,7
578,2,10
249,168,10
20,28,10
486,275,10
252,242,10
1778,79,10
1541,12,6
305,98,10
14,28,9
1307,434,10
537,18,10
803,163,8
1979,172,6
32,249,1
476,21,9
453,206,10
1219,18,10
1353,204,10
1416,15,10
1243,45,10
186,35,8
867,563,10
343,19,10
854,92,8
323,95,7
52,235,6
867,168,10
481,110,7
1348,84,9
672,10,7
1558,324,8
1140,5,8
707,202,10
10,202,10
1296,2,10
879,203,10
453,222,10
84,148,6
1958,96,10
6,9,10
142,130,3
1806,93,10
186,204,10
387,206,10
48,56,9
1132,145,6
797,231,8
848,175,9
153,377,10
151,12,7
337,183,8
1984,165,8
1782,459,9
1307,161,10
62,42,8
57,1,10
1649,206,10
2034,163,7
1911,87,10
34,230,10
56,271,1
842,317,10
94,115,7
72,485,7
36,239,8
72,305,10
267,57,8
588,98,10
474,92,7
1667,94,10
21,208,10
1158,57,7
1232,266,9
97,204,10
863,16,8
1403,31,8
56,23,1
1564,136,9
1374,223,10
679,12,10
524,333,6
2138,122,10
487,307,8
1518,161,7
703,19,8
1923,317,1
1040,12,4
332,19,10
1456,325,5
513,317,5
422,334,8
862,97,6
196,168,10
595,168,10
853,168,8
2121,35,1
573,19,10
176,168,1
95,28,8
166,211,10
14,108,8
515,212,9
22,222,9
1580,11,5
1012,168,10
266,326,10
343,150,1
1280,423,9
39,138,5
1354,30,9
1202,347,8
64,117,3
37,234,6
248,214,10
1588,464,8
173,45,10
818,36,8
52,336,6
1099,26,10
842,150,10
595,89,10
391,25,7
209,338,5
1109,109,8
42,97,9
676,204,10
1290,233,10
762,32,9
514,493,7
270,532,9
1797,298,8
1585,91,10
2073,150,10
804,242,7
405,0,6
422,265,10
452,176,5
1712,185,3
514,82,9
1451,452,10
1652,204,8
1307,205,9
35,114,5
1471,82,7
1470,25,8
74,369,5
804,198,1
446,103,10
1083,263,9
28,50,8
1488,107,6
731,232,10
78,0,8
1135,47,9
1875,230,1
16,212,10
1089,124,8
938,53,6
1628,9,9
110,215,1
1751,93,10
927,59,9
128,206,10
115,232,10
973,83,8
1705,150,10
1123,223,4
917,86,10
974,66,10
1768,206,10
1281,1,8
42,129,8
1311,79,10
2092,108,7
1025,145,6
132,259,9
1511,12,10
691,203,10
1325,226,8
1754,153,6
293,18,10
1338,86,10
459,204,7
1158,49,7
45,269,6
803,74,8
127,206,8
49,11,7
1038,309,7
1009,295,10
996,305,3
840,166,6
161,211,10
239,47,5
732,170,5
1033,6,7
1347,67,10
214,211,10
1476,219,10
10,206,10
1866,71,8
562,309,8
1233,277,2
364,232,10
1773,230,10
1642,382,6
1195,95,10
848,372,9
1893,59,10
1113,337,9
1476,13,10
1731,206,10
954,95,9
558,86,9
2,144,6
679,78,10
1317,219,8
1170,168,1
337,174,6
725,256,9
15,302,10
1561,216,10
1426,334,10
952,85,7
821,388,8
1153,4,9
221,80,9
821,15,6
1866,151,8
1979,101,6
22,309,10
10,89,10
1138,232,8
2066,34,10
1196,206,9
628,450,6
606,202,10
58,87,9
1717,206,10
605,12,8
19,92,6
178,202,10
49,258,1
860,3,10
45,94,1
990,322,9
1209,32,9
1397,215,10
1103,72,8
1304,204,10
516,206,10
1482,86,9
742,79,10
2055,30,7
3,155,7
854,147,9
1132,276,7
2048,86,1
481,257,8
1096,155,8
62,59,8
181,350,10
917,0,10
136,330,8
1479,322,6
56,53,1
1562,408,7
450,203,10
999,8,8
140,211,10
1040,211,10
980,215,9
1486,212,8
59,72,8
1791,45,10
1443,25,10
965,377,7
867,194,4
1114,25,2
314,161,8
1514,8,5
1360,89,9
952,350,7
1855,168,10
118,96,10
1440,377,5
210,8,10
98,97,10
661,19,10
446,239,10
315,41,8
1979,363,4
317,59,9
2023,87,8
267,133,8
164,224,10
1705,230,1
1106,70,9
1551,40,7
692,256,8
1749,266,8
323,167,9
1700,309,6
1364,118,8
373,26,9
732,204,8
119,89,7
514,15,8
910,165,10
542,97,10
1329,206,10
45,254,9
1115,441,6
337,119,8
267,312,9
873,226,9
1027,26,10
1293,272,9
945,207,9
323,222,8
1831,185,10
1432,317,7
803,71,9
1469,29,9
732,297,10
366,19,7
122,165,9
1530,164,9
414,97,9
639,437,10
574,86,1
171,266,9
952,7,1
166,211,9
1266,287,8
1891,20,7
498,96,10
1238,234,9
651,147,10
1853,211,10
256,203,10
595,95,10
880,165,9
724,29,10
854,23,8
840,10,10
476,92,10
745,30,7
267,276,10
1476,7,10
384,256,7
1069,97,8
721,204,10
427,153,8
91,245,7
269,80,10
848,0,10
1013,444,8
72,148,5
1703,69,9
1217,9,9
561,56,10
459,168,9
70,25,8
1140,8,7
10,219,10
2000,243,7
1116,95,10
669,100,10
1334,307,1
1835,412,6
245,150,9
307,18,10
31,31,9
862,230,7
898,84,8
1280,34,8
1748,20,8
1021,434,9
1296,98,10
1564,43,9
77,226,9
814,203,10
2050,12,8
1587,245,7
344,155,7
1256,86,10
1261,96,1
980,71,8
621,203,1
529,260,1
112,204,10
1672,32,10
469,150,10
1669,12,8
1213,86,8
658,150,8
110,59,8
619,0,8
862,86,7
1537,61,10
1347,89,8
188,211,9
1200,0,9
540,12,9
34,160,10
525,231,10
16,208,9
679,29,10
512,224,8
912,340,7
186,229,10
272,204,10
91,136,8
1419,42,6
1237,376,5
1403,402,8
1324,61,10
663,180,7
52,64,3
1158,319,9
1620,53,8
1746,214,8
784,98,8
22,127,9
195,34,10
1671,226,9
828,18,9
742,86,10
64,13,5
733,94,1
22,168,10
747,428,1
1842,452,2
523,29,10
394,201,10
895,87,9
417,175,7
969,61,1
1104,80,10
1861,58,7
763,114,8
11,243,6
745,224,10
22,168,10
848,228,8
2120,493,7
1299,67,10
2050,271,7
928,226,9
947,100,10
9,223,10
1448,371,9
1382,211,10
63,57,9
1168,7,8
1132,83,9
1737,165,10
495,58,7
23,65,7
256,127,10
1732,12,10
62,88,3
784,56,1
1296,456,9
269,525,10
59,66,8
356,56,10
1483,45,10
1696,133,10
36,28,9
1001,41,7
733,9,1
1479,204,9
838,71,9
193,25,10
1157,206,10
833,57,7
301,19,10
214,204,10
690,256,9
1284,72,9
648,14,9
1740,18,10
1046,434,10
43,75,4
1790,36,10
1024,434,2
795,2,10
1179,242,10
558,202,1
1630,83,9
305,64,10
1927,214,10
1466,150,9
35,89,9
1999,404,9
793,18,10
996,214,1
1211,18,7
834,371,9
372,3,9
72,491,7
937,206,10
852,133,7
1334,12,1
3,169,7
454,25,10
557,276,10
9,124,10
35,301,10
333,290,6
1096,203,8
396,202,10
1075,86,10
64,255,4
65,379,8
1096,383,6
65,89,7
372,241,10
544,205,7
1281,166,4
421,233,10
186,69,10
459,212,9
1613,12,10
1021,330,6
22,124,10
814,9,10
1847,6,7
58,278,8
453,61,9
143,41,9
10,86,10
806,259,7
18,300,9
70,104,9
1252,2,8
1334,25,1
554,206,10
62,250,7
753,18,8
2055,214,10
306,86,10
337,23,6
713,104,7
1308,25,7
64,204,4
1190,335,10
996,426,5
62,144,9
1400,124,9
1077,52,10
1688,335,10
1374,224,10
416,83,8
40,22,6
94,26,10
254,149,10
1123,34,8
442,202,10
1030,203,10
288,226,8
961,175,10
166,140,10
409,204,10
1919,315,8
1343,71,9
344,254,8
1593,74,9
1411,83,9
621,18,6
1284,1,9
1705,204,10
1310,100,1
1871,335,10
11,211,9
872,10,1
684,206,10
1490,105,10
1153,206,10
63,26,9
953,27,10
2111,61,10
828,384,10
484,55,8
2042,249,7
1069,110,7
47,378,8
374,59,10
1202,398,7
502,2,7
1696,96,1
270,19,10
321,211,10
1132,378,9
803,92,9
2050,22,3
1744,18,9
1255,423,8
1185,150,10
46,101,10
1743,26,10
1097,214,1
1969,344,10
44,226,10
42,1,6
1279,2,9
618,206,8
142,4,1
481,76,6
64,262,6
74,328,4
793,206,10
1521,19,10
1303,309,2
1985,80,10
797,36,8
1318,309,8
219,428,10
79,71,7
60,46,8
61,132,8
76,86,9
119,18,10
549,307,10
1726,61,10
418,86,8
385,86,10
72,402,5
999,304,6
549,483,10
70,385,8
1244,150,9
453,100,10
325,309,10
208,202,10
2089,45,8
282,153,7
1680,104,10
39,165,10
458,35,9
1175,208,1
115,165,10
1078,10,10
669,29,7
1483,206,10
959,383,7
1061,340,10
739,150,10
47,148,10
203,147,10
153,172,10
1246,41,8
1323,70,10
1742,337,8
915,168,10
1471,229,8
204,61,1
120,206,10
101,383,7
639,208,9
190,202,10
968,222,10
660,229,9
661,385,10
557,168,10
1563,149,10
112,61,10
1510,7,10
578,251,10
117,206,1
2065,211,1
1450,497,10
35,233,10
564,427,8
74,242,7
862,39,7
713,137,7
81,69,9
1277,165,10
1201,30,8
611,254,10
2108,61,9
1511,2,10
648,183,9
614,307,10
959,11,8
771,12,1
46,26,7
635,203,9
1931,227,10
193,12,10
72,145,1
564,2,10
929,40,6
811,94,9
476,89,6
1655,8,10
47,43,10
158,515,6
1866,521,10
909,167,9
66,41,8
474,26,7
793,86,10
851,41,9
111,29,1
1015,226,10
36,149,9
624,89,6
602,12,1
47,301,9
1576,80,9
1831,103,10
1393,87,9
1281,254,9
1425,79,10
730,211,10
1324,233,10
1814,29,10
183,206,10
1384,66,9
525,22,10
1874,70,9
619,1,9
153,122,9
277,215,9
579,413,5
1115,80,10
460,336,1
72,45,9
305,13,10
1675,211,10
2084,242,8
379,34,10
1358,164,6
341,256,10
221,214,10
1496,312,8
966,7,7
1523,124,10
10,201,10
1414,172,7
476,262,5
128,86,7
446,3,9
530,361,10
2100,206,10
489,211,10
310,72,9
1895,10,7
672,1,4
398,356,7
1465,483,7
444,204,10
1966,242,7
323,192,7
35,198,7
2112,49,8
1417,83,7
732,467,7
1763,96,10
2080,371,9
1746,10,7
2056,32,7
74,24,7
1142,100,10
690,326,9
127,148,10
544,202,10
1229,323,9
483,56,8
1466,381,9
385,168,10
547,83,6
1671,25,4
175,266,9
504,224,6
1372,233,8
532,254,10
2079,19,10
1886,226,10
1569,437,8
281,204,10
1517,16,7
1742,96,8
465,231,9
109,202,10
414,216,9
31,43,9
1346,133,6
97,350,8
1109,428,10
523,444,9
1926,101,10
1471,433,1
1825,59,9
32,103,10
514,348,7
1412,340,10
326,29,10
1364,87,9
1814,404,3
1052,369,10
1552,60,7
1963,556,7
1422,84,8
1385,89,9
857,72,10
1174,103,1
393,266,10
599,61,10
179,385,9
272,206,9
1687,390,9
21,259,10
451,329,10
1664,12,10
35,219,8
464,84,6
1075,337,7
1415,14,8
15,158,9
152,165,8
945,404,8
708,202,1
832,238,10
62,149,10
391,347,5
1225,304,9
1351,233,9
1271,0,10
94,391,9
62,295,9
974,0,10
862,100,10
912,59,9
481,87,10
1882,226,10
138,204,10
1880,150,10
1197,244,10
876,452,8
123,88,10
498,204,10
651,19,10
28,250,9
1579,18,9
186,206,9
318,359,10
221,92,9
337,402,7
1744,86,9
841,206,10
1346,239,7
47,162,8
45,130,1
969,3,1
463,168,10
128,168,8
1405,32,8
49,244,7
1715,126,9
955,26,10
476,230,6
283,206,10
1607,18,10
1250,310,10
392,97,10
337,322,4
284,11,9
875,148,6
996,72,10
344,79,7
1590,72,10
1057,18,10
1955,206,3
624,2,7
186,206,9
971,203,10
1513,256,1
1202,259,9
523,66,9
11,233,7
601,149,7
840,93,9
238,59,6
67,225,10
1100,97,8
197,11,9
361,48,7
1167,59,4
2121,476,1
565,206,10
267,76,10
721,83,10
249,226,10
1711,211,10
1500,354,4
726,70,10
27,230,10
499,349,9
56,335,1
481,347,5
474,12,4
1654,34,9
412,56,9
514,433,5
843,30,9
64,40,3
1401,9,6
1612,204,10
862,16,7
115,29,9
197,18,9
783,72,8
854,97,9
821,335,6
1282,39,8
395,211,10
1878,12,10
1537,87,6
200,331,8
907,203,10
71,9,8
265,224,10
936,59,10
673,31,9
367,26,10
1809,406,10
197,20,8
1895,9,10
979,360,8
22,29,10
926,96,10
603,309,10
801,167,9
952,92,10
89,203,10
865,27,10
514,446,8
65,95,9
692,174,7
1584,91,10
877,29,7
713,86,9
1909,59,10
1980,322,9
124,517,7
621,86,10
46,224,1
1472,347,7
1283,172,9
1355,227,5
1929,340,10
1450,369,10
414,29,5
1601,405,10
1841,3,10
270,204,1
1202,307,9
62,67,6
282,86,8
821,215,7
42,59,8
1123,162,7
1216,86,10
640,238,9
1096,287,6
95,168,9
418,234,8
421,89,7
1174,445,10
1456,261,6
1284,87,8
1479,25,8
601,201,7
544,7,4
37,226,8
515,202,8
1547,212,8
872,387,7
828,39,10
1281,36,8
1268,275,8
832,211,10
536,223,9
1597,52,8
104,45,9
948,89,10
1580,45,7
1749,41,8
56,219,1
524,10,8
712,34,8
1184,168,8
422,96,10
936,309,10
71,155,7
1711,93,10
996,25,10
37,276,8
799,239,8
197,16,7
1973,97,10
675,168,9
1706,18,10
1323,59,9
2113,18,10
713,214,7
52,423,3
744,45,9
153,12,10
323,389,7
31,57,9
536,380,8
1907,170,10
1234,201,10
672,124,8
1113,384,8
306,11,8
1978,256,7
323,23,8
239,8,9
1564,152,9
1045,29,9
344,10,9
1350,478,7
719,15,10
1279,149,1
1088,377,8
1722,86,10
1379,87,10
478,259,8
1051,73,7
328,0,8
481,91,8
1676,204,8
848,40,3
845,18,10
632,208,10
752,249,3
1240,230,9
1323,206,10
1787,162,8
8,206,10
96,151,8
317,167,10
912,211,9
1343,233,8
1011,168,9
1913,29,10
1352,88,10
878,9,10
351,23,8
624,153,7
1580,253,4
1561,238,10
502,149,7
1096,221,7
490,86,10
447,150,1
1439,534,7
15,209,10
575,218,2
679,9,10
2137,324,7
546,32,7
1109,107,8
2121,182,1
2010,168,5
642,81,8
875,97,10
1666,86,10
931,29,10
924,204,9
1029,32,8
270,203,1
42,183,7
890,434,7
770,35,1
450,199,10
2121,344,1
1046,1,10
1068,168,10
772,212,10
284,171,8
404,231,10
1129,211,1
269,212,9
548,92,10
1878,209,10
1325,29,7
451,242,10
1842,435,1
1132,13,8
1827,206,10
705,167,1
1437,206,9
187,211,10
1298,168,9
961,86,10
47,12,6
64,461,1
1645,8,7
280,43,8
14,151,8
57,392,10
414,150,7
22,202,10
77,34,7
1456,300,7
966,209,9
620,21,9
1392,212,8
22,149,9
166,3,8
676,202,8
661,18,1
1436,148,10
351,26,10
43,328,3
1247,85,10
323,386,7
1080,69,5
1812,29,10
76,29,8
512,12,10
102,219,9
793,155,9
94,445,8
171,59,10
537,450,10
1283,574,1
14,19,9
845,215,10
937,441,8
337,340,8
1354,144,8
753,309,10
503,386,7
1045,231,8
2123,378,9
1801,93,10
2048,206,1
504,32,8
188,233,8
2001,401,6
1471,221,8
1941,61,10
166,13,7
188,202,8
618,29,8
1964,262,4
959,97,8
1916,56,6
347,167,10
1354,10,9
558,18,10
1550,258,5
1552,48,5
1759,168,10
1783,234,10
826,85,10
120,86,9
52,466,6
1789,56,10
1884,381,7
679,265,9
785,69,10
931,0,8
2041,19,10
1010,181,7
424,224,10
393,226,10
566,34,10
535,307,10
835,86,10
1761,100,10
182,165,10
111,12,10
1002,19,8
1183,165,9
377,29,9
1687,417,10
539,4,10
1188,203,10
50,12,10
224,204,8
828,227,10
1259,206,10
367,405,9
77,167,1
504,232,10
282,18,10
1237,8,5
2059,80,9
1222,448,10
1219,19,7
803,213,7
642,9,10
1360,9,10
2018,214,5
876,215,10
179,203,9
1842,293,6
783,16,9
318,231,10
52,209,10
59,245,7
2125,211,10
1948,96,10
37,10,9
951,211,1
491,165,10
1536,315,10
865,133,10
1370,206,8
37,74,7
3,181,7
840,211,6
876,226,10
1709,2,9
2020,12,8
793,43,10
1315,23,3
918,206,9
1150,93,10
611,34,10
1446,7,1
679,61,10
133,232,10
332,22,3
533,168,9
773,167,1
2020,210,9
919,390,9
74,98,6
45,55,5
1104,214,6
240,18,5
229,384,8
2013,214,8
836,29,9
1158,164,9
22,206,1
7,206,10
524,86,7
358,303,10
52,92,10
379,79,10
1483,86,9
72,423,9
349,56,10
1251,19,8
1818,214,8
74,208,7
1036,206,10
74,161,6
514,68,2
620,525,10
270,308,9
483,176,1
58,86,9
359,61,9
821,435,4
1703,256,8
1235,83,10
855,48,9
440,206,1
424,12,10
505,92,10
421,203,10
1530,96,9
1552,94,8
509,203,8
40,255,9
1361,263,10
1643,12,10
845,67,10
975,168,10
476,31,10
1116,206,10
22,340,7
759,153,10
1675,204,10
1753,156,7
575,174,10
547,25,10
1466,125,8
578,150,10
507,9,10
952,36,7
1862,35,9
160,18,8
128,29,6
659,12,10
1552,129,8
938,230,10
245,224,10
1558,115,9
20,287,9
1954,150,10
452,89,9
1222,234,5
1694,12,10
452,322,2
1960,242,10
185,61,9
480,45,10
1262,320,9
186,204,10
396,56,8
141,211,10
104,214,10
1363,89,7
473,204,10
2095,104,10
52,377,7
96,254,8
254,211,1
101,94,8
400,226,10
1877,226,9
1169,89,9
1571,90,9
546,45,9
71,61,9
1724,156,9
57,348,10
1593,265,8
1518,212,8
784,12,10
1469,122,6
361,161,9
317,148,8
1492,360,2
168,233,10
1201,83,7
1886,234,10
928,12,8
22,272,8
600,95,4
1307,109,9
1279,39,9
344,231,9
982,198,4
72,85,4
1456,356,3
102,202,10
848,7,7
1145,32,9
1202,7,8
191,203,8
572,206,10
1070,87,9
444,203,9
2086,256,8
1701,204,8
944,260,10
2076,354,7
560,83,10
200,29,9
427,220,10
857,100,1
1778,136,9
811,10,10
249,168,10
834,230,9
897,32,9
458,91,10
1403,320,6
31,28,9
518,153,10
697,224,9
738,206,10
305,212,10
1570,371,10
1032,203,10
854,149,7
1953,40,7
660,203,10
72,431,7
1703,70,10
707,97,8
1013,83,10
693,148,5
1142,43,8
1142,203,9
1159,1,10
828,53,10
1489,204,9
1237,204,5
817,53,8
43,98,8
416,79,9
1004,379,6
669,134,7
209,66,10
71,46,9
261,237,7
1481,254,10
753,206,10
1958,45,10
22,95,8
688,204,10
1055,34,9
996,19,1
267,448,7
676,14,9
52,52,7
950,18,8
2052,18,10
2030,235,6
120,216,10
62,287,6
1200,18,10
1104,30,10
1777,483,10
933,371,10
1760,435,5
1476,108,10
764,148,8
54,20,8
46,45,8
661,206,10
1875,94,10
1024,378,9
175,150,5
189,29,8
1059,167,10
95,222,10
60,43,8
920,83,10
159,204,9
478,83,6
1028,402,9
1679,94,10
441,219,10
2078,207,10
333,204,8
620,187,8
704,264,8
1307,243,9
979,132,9
853,59,8
282,211,10
1605,206,10
311,312,10
1667,227,10
1504,412,5
583,94,9
1123,390,7
1636,149,7
1594,143,10
1007,46,9
583,87,1
1294,150,10
62,49,6
2028,261,9
321,18,3
481,0,10
1568,45,10
617,49,7
454,232,9
875,447,10
394,206,10
152,93,10
64,71,8
707,214,7
1310,12,1
22,18,8
552,31,4
1350,90,7
284,26,8
517,230,9
1895,140,8
1658,206,9
1031,12,10
154,18,10
349,231,10
975,29,10
1615,211,10
351,12,10
745,265,10
68,17,10
1862,134,8
840,150,9
179,86,10
524,205,6
838,315,9
411,98,10
894,151,10
1781,97,8
1219,168,7
45,446,1
1706,204,10
1185,167,9
166,202,10
1926,83,10
716,322,6
663,43,7
31,28,8
323,338,8
2022,125,10
138,202,9
1777,347,6
16,19,10
52,232,9
1695,256,8
333,43,7
750,59,10
209,227,9
804,197,3
1941,224,10
2082,229,8
294,202,10
1327,168,10
2139,119,10
803,62,8
1275,230,10
1656,2,10
1425,449,5
2121,453,1
2113,87,9
45,111,1
1283,415,8
1343,436,3
269,233,9
512,92,8
1764,298,7
1548,215,9
11,244,7
855,4,10
1202,203,9
954,32,10
14,236,10
2118,79,8
323,336,5
64,436,5
524,94,8
42,0,7
1842,387,6
57,98,10
1750,149,8
2081,122,6
783,95,10
207,11,8
1978,241,7
45,66,5
1496,226,9
935,12,7
481,309,10
94,117,7
1508,449,8
1842,38,4
450,164,10
119,142,9
624,330,7
402,340,9
10,203,10
1679,104,9
290,212,8
167,203,10
1844,215,1
1649,100,1
1463,86,10
1219,93,10
96,314,8
1051,5,10
351,301,8
844,19,9
252,129,10
1205,263,10
383,358,8
1696,206,1
1075,97,9
1215,23,10
1444,212,10
186,165,9
1730,204,10
284,214,6
39,35,7
723,96,10
313,100,5
508,206,9
952,212,8
639,212,10
1142,77,8
385,167,10
1211,254,7
2,46,6
2050,138,8
65,367,8
673,18,10
943,69,8
692,12,10
1517,297,8
243,94,10
2001,166,8
1106,2,10
1400,12,10
1893,30,8
1769,69,10
50,9,10
1641,59,9
888,59,10
2,136,6
43,388,7
153,46,10
1244,29,8
0,65,8
187,150,7
37,1,7
1049,225,10
851,2,8
1367,87,8
1156,259,10
796,13,10
1046,67,8
1489,86,10
1523,420,9
347,206,10
1752,12,2
388,224,10
1671,164,2
874,203,10
1616,70,10
221,100,10
2069,87,10
1834,49,10
1236,265,6
1375,168,8
1363,211,10
22,29,10
1569,96,10
1439,319,8
640,249,8
446,431,5
511,72,9
11,192,6
284,257,9
1802,8,1
132,325,8
54,58,9
1623,204,10
600,199,7
2,87,9
59,227,9
274,19,9
1236,168,8
1271,464,9
643,300,7
1133,371,7
848,404,7
179,86,10
460,71,1
1307,441,6
1855,7,10
1028,404,9
1889,17,8
1392,122,10
79,447,7
322,204,10
305,58,9
1115,188,10
1866,180,7
414,69,10
120,309,8
1283,72,8
1440,41,7
447,167,1
1304,371,10
3,187,6
132,503,1
199,98,6
481,109,6
454,23,6
846,56,7
2077,283,9
1080,212,10
1113,392,6
476,81,6
317,276,10
1878,168,10
784,226,8
1297,223,10
732,147,9
756,18,10
1444,238,10
1215,237,9
47,12,8
397,311,10
76,6,8
351,423,4
365,176,10
290,204,10
1202,325,9
166,100,10
993,83,7
168,206,10
469,39,9
1780,39,7
1139,168,10
1448,6,9
1140,9,7
91,264,8
1029,214,8
68,203,9
1690,226,10
357,226,10
62,11,6
1459,214,7
876,223,10
1305,168,9
1109,9,10
22,61,9
1229,520,9
1915,207,10
2092,397,8
768,92,10
39,217,3
324,231,10
249,11,10
316,303,10
692,272,8
238,233,10
56,208,1
1565,123,8
175,1,10
843,98,1
65,423,9
1119,309,10
548,202,10
137,18,10
1771,231,10
640,307,4
275,202,10
2,94,9
479,58,8
97,26,10
96,171,6
47,253,7
997,34,9
1176,45,9
42,270,8
784,12,10
1703,45,9
1694,43,3
1304,170,10
2048,86,1
1634,19,8
811,18,9
275,11,10
534,2,10
43,344,6
483,12,10
735,25,7
82,241,3
564,274,8
1957,335,10
1666,204,10
239,215,4
43,110,6
280,10,10
1973,59,10
568,244,9
1558,433,7
427,428,10
1161,83,7
1850,206,10
1695,111,1
1562,6,6
725,98,8
713,211,8
52,85,5
1312,328,10
303,214,10
55,2,10
2088,374,9
890,25,9
1120,203,10
1508,222,10
1815,129,10
959,41,5
1281,299,6
35,103,8
1870,12,10
3,17,7
1614,230,10
84,39,10
1456,70,6
191,270,10
1337,98,10
42,62,7
1158,95,8
543,93,7
742,242,9
203,168,5
186,283,6
1798,205,9
611,41,10
821,6,1
1333,148,4
1653,222,10
323,458,3
494,150,10
1822,53,8
146,310,10
43,28,8
1868,226,10
745,41,9
1845,221,9
1161,4,7
1142,168,8
479,202,9
1823,27,9
2108,256,9
1750,264,8
821,149,6
1006,58,10
1132,411,9
1847,110,9
419,61,8
865,243,10
481,107,8
459,18,8
186,9,10
158,369,7
1969,56,10
694,232,10
166,98,7
1485,276,9
955,12,10
153,16,7
1860,21,8
272,219,10
1301,215,10
1599,18,7
1336,3,10
1230,86,10
49,140,5
377,16,8
101,338,10
850,167,4
287,72,8
1703,7,9
280,126,9
52,276,9
52,50,8
697,0,8
958,206,10
446,311,6
72,296,3
1526,5,10
337,288,7
653,70,1
411,216,10
692,149,10
221,10,9
1300,4,10
229,204,10
1969,304,1
723,378,10
1487,9,10
1346,71,8
127,202,9
1930,224,9
77,373,3
1414,390,5
1207,314,7
1280,338,9
1296,86,10
878,12,3
1307,40,8
1039,232,5
72,22,10
1665,204,10
232,301,8
2049,18,10
1471,472,4
1447,320,6
532,124,1
239,91,6
771,204,1
1764,420,6
2091,271,9
481,322,6
952,336,6
474,95,7
465,256,7
1548,16,9
75,42,8
1104,476,6
15,144,10
838,137,9
1964,70,8
745,256,10
991,203,10
1843,147,10
1520,59,10
641,10,10
52,133,6
238,307,8
419,168,9
524,232,8
5,209,10
755,35,10
1664,3,1
249,238,10
94,67,10
1388,233,9
1115,182,9
1474,94,10
332,93,10
828,10,10
405,8,6
183,71,7
1519,23,10
745,232,9
1595,12,10
2111,450,8
1403,125,7
1567,90,9
1762,322,6
529,204,1
349,203,8
39,46,8
226,41,10
700,226,8
30,272,10
932,203,10
481,111,6
1497,172,9
1123,373,5
1638,201,4
331,211,7
76,230,9
802,34,8
327,80,10
1328,206,10
876,536,10
99,254,10
1096,8,7
445,208,6
881,309,10
578,98,10
1025,301,7
885,203,10
197,150,7
1777,254,7
1280,25,4
1531,510,9
1075,108,5
1230,211,5
1401,226,7
1031,12,10
807,16,8
176,43,10
3,191,5
2,140,9
1721,3,10
517,167,8
821,238,8
1476,83,10
20,330,7
744,32,8
2101,26,10
267,213,9
229,176,10
472,4,10
1994,211,10
67,28,10
990,367,6
0,46,6
821,262,6
264,222,1
1021,226,10
694,304,9
966,349,6
524,206,8
166,448,8
1336,12,10
875,71,10
586,202,10
1123,449,9
337,140,6
61,85,6
1142,243,9
1201,97,8
1922,95,10
500,230,10
0,51,7
175,245,8
35,259,8
476,164,9
416,214,8
1249,86,10
1246,287,9
92,83,10
229,266,7
1670,156,7
2014,379,9
479,41,9
197,163,7
164,315,9
976,56,10
384,199,9
1762,79,10
1896,30,9
672,259,9
890,492,6
752,17,2
45,441,1
937,86,8
373,309,10
178,59,9
2047,329,8
1720,208,9
219,213,10
1707,210,10
532,41,10
730,208,10
803,210,7
2065,206,10
815,71,9
705,307,7
900,12,10
1338,259,10
47,176,10
1161,88,7
20,234,10
484,211,10
231,76,10
848,206,10
79,70,7
22,211,10
486,1,10
569,254,10
1764,307,6
1945,373,7
194,259,7
105,132,10
166,244,9
478,34,5
453,372,10
1746,2,8
424,211,10
22,165,9
790,307,3
1471,118,10
852,86,10
333,79,8
62,199,7
44,86,9
76,14,8
860,35,10
1081,12,9
1430,97,4
1336,233,8
337,80,6
57,129,7
104,29,10
1156,13,10
588,304,9
2093,374,10
514,13,9
188,206,8
60,287,9
1633,309,3
108,277,8
659,259,10
41,329,9
1491,393,10
1403,59,9
478,10,7
1785,6,1
790,88,8
1028,203,10
1762,26,10
42,416,8
62,412,3
772,204,10
680,206,10
2057,56,1
620,24,9
1279,549,8
666,148,9
691,312,8
1201,216,10
1978,97,8
1671,336,8
2129,38,1
1923,568,9
1334,3,1
1028,405,9
1281,243,10
188,167,9
732,20,10
1234,429,8
821,120,7
605,211,10
911,19,10
221,88,10
1174,340,9
881,153,10
2043,29,8
622,12,1
854,254,9
714,379,10
809,79,5
1283,12,4
465,2,5
1151,149,7
1697,354,8
875,79,10
249,89,10
326,96,6
1088,211,10
11,150,6
1919,198,6
