user_id,item_id,test_id
1937,56,5811
854,287,5812
1403,10,5813
386,97,5814
89,137,5815
726,69,5816
2051,86,5817
862,87,5818
309,79,5819
1005,233,5820
1773,26,5821
692,203,5822
459,206,5823
3,198,5824
922,0,5825
1525,215,5826
473,86,5827
1202,97,5828
2125,104,5829
14,289,5830
1980,97,5831
58,153,5832
620,379,5833
732,61,5834
36,48,5835
127,359,5836
513,45,5837
272,86,5838
707,204,5839
1877,208,5840
1702,39,5841
367,71,5842
236,68,5843
1075,147,5844
946,176,5845
1847,256,5846
1174,265,5847
629,3,5848
1842,96,5849
1899,45,5850
586,513,5851
1661,150,5852
1893,57,5853
876,74,5854
22,86,5855
1318,7,5856
1986,309,5857
142,215,5858
865,36,5859
362,59,5860
840,81,5861
1056,0,5862
31,229,5863
1943,380,5864
1373,49,5865
323,439,5866
1507,83,5867
1208,3,5868
1018,415,5869
1266,104,5870
902,61,5871
848,5,5872
803,87,5873
677,206,5874
49,150,5875
1885,71,5876
694,34,5877
1533,93,5878
2001,276,5879
1456,529,5880
32,26,5881
64,371,5882
1355,232,5883
1677,12,5884
450,412,5885
180,247,5886
483,204,5887
237,93,5888
1591,45,5889
1654,330,5890
2022,211,5891
203,0,5892
921,231,5893
54,453,5894
1591,36,5895
80,0,5896
205,165,5897
723,19,5898
1344,88,5899
1929,165,5900
313,88,5901
783,227,5902
1775,374,5903
828,176,5904
35,72,5905
852,304,5906
1111,206,5907
100,202,5908
1181,125,5909
754,231,5910
1379,86,5911
2032,130,5912
2092,175,5913
414,9,5914
138,124,5915
330,307,5916
1261,93,5917
1237,1,5918
1232,208,5919
1877,253,5920
1234,185,5921
320,23,5922
2082,168,5923
56,295,5924
1645,95,5925
323,425,5926
781,460,5927
70,203,5928
1310,233,5929
1732,176,5930
1396,49,5931
1056,319,5932
229,232,5933
955,233,5934
1031,109,5935
72,135,5936
19,308,5937
183,404,5938
1329,165,5939
182,168,5940
1112,18,5941
832,206,5942
221,29,5943
524,227,5944
1165,206,5945
176,206,5946
678,64,5947
2078,210,5948
1214,0,5949
1358,115,5950
309,86,5951
881,29,5952
483,330,5953
1273,322,5954
1589,377,5955
845,137,5956
1964,201,5957
89,0,5958
1382,232,5959
547,26,5960
1332,8,5961
127,1,5962
1686,206,5963
547,0,5964
639,56,5965
218,326,5966
1611,86,5967
41,199,5968
350,264,5969
1104,470,5970
560,123,5971
166,203,5972
1590,91,5973
1530,41,5974
37,91,5975
52,45,5976
413,12,5977
28,61,5978
52,461,5979
1185,119,5980
773,211,5981
1355,149,5982
2109,260,5983
1103,242,5984
10,229,5985
54,219,5986
256,97,5987
2040,29,5988
1326,83,5989
1541,39,5990
1508,5,5991
401,104,5992
923,148,5993
1634,61,5994
230,203,5995
483,12,5996
1456,436,5997
239,58,5998
1123,29,5999
1301,243,6000
726,93,6001
588,202,6002
96,72,6003
1004,204,6004
659,61,6005
1496,30,6006
1291,204,6007
255,79,6008
1585,45,6009
646,47,6010
1127,155,6011
1158,229,6012
710,211,6013
658,95,6014
1613,13,6015
1116,218,6016
1232,12,6017
1469,119,6018
47,12,6019
39,88,6020
1947,126,6021
471,202,6022
1141,441,6023
288,19,6024
731,222,6025
1290,59,6026
773,219,6027
153,43,6028
305,41,6029
1115,98,6030
944,112,6031
1184,86,6032
1913,9,6033
2050,27,6034
547,12,6035
268,29,6036
1698,142,6037
1629,86,6038
863,230,6039
16,211,6040
323,361,6041
132,340,6042
491,372,6043
1301,83,6044
1456,520,6045
166,77,6046
490,19,6047
1784,18,6048
409,140,6049
1705,211,6050
912,208,6051
1595,175,6052
250,202,6053
1516,2,6054
310,202,6055
1226,359,6056
1753,346,6057
781,273,6058
229,96,6059
349,314,6060
959,87,6061
186,150,6062
1777,360,6063
820,14,6064
158,100,6065
850,338,6066
267,3,6067
1824,168,6068
42,230,6069
745,168,6070
1436,18,6071
424,100,6072
1057,405,6073
1092,230,6074
1270,249,6075
633,148,6076
613,214,6077
155,76,6078
821,328,6079
761,83,6080
35,203,6081
229,309,6082
416,67,6083
1895,224,6084
1966,340,6085
206,73,6086
473,206,6087
746,330,6088
1228,161,6089
32,20,6090
1362,233,6091
460,241,6092
969,2,6093
47,441,6094
573,330,6095
323,541,6096
584,359,6097
811,211,6098
624,223,6099
1435,22,6100
1998,224,6101
856,231,6102
438,1,6103
716,6,6104
827,104,6105
1252,330,6106
351,212,6107
186,202,6108
1299,223,6109
13,274,6110
521,45,6111
1965,229,6112
2061,111,6113
1366,8,6114
621,202,6115
932,46,6116
53,12,6117
238,41,6118
833,4,6119
927,222,6120
72,31,6121
1246,9,6122
101,27,6123
129,86,6124
1346,79,6125
1371,59,6126
16,307,6127
819,237,6128
1022,392,6129
645,12,6130
47,222,6131
1424,204,6132
351,376,6133
65,39,6134
47,18,6135
1258,456,6136
69,41,6137
1330,23,6138
184,67,6139
1205,107,6140
1996,307,6141
323,340,6142
489,202,6143
624,98,6144
481,333,6145
413,86,6146
96,136,6147
1211,14,6148
1946,34,6149
323,36,6150
269,37,6151
11,43,6152
1439,52,6153
925,150,6154
1251,153,6155
752,149,6156
1366,111,6157
108,98,6158
450,67,6159
1548,162,6160
288,79,6161
1677,32,6162
136,29,6163
959,319,6164
648,54,6165
1618,3,6166
1373,86,6167
634,150,6168
238,254,6169
1202,163,6170
502,0,6171
1785,8,6172
1065,34,6173
494,89,6174
267,219,6175
1687,292,6176
848,32,6177
945,31,6178
416,12,6179
978,222,6180
2014,10,6181
639,208,6182
476,398,6183
256,45,6184
10,12,6185
1141,227,6186
1858,3,6187
42,34,6188
337,489,6189
1590,242,6190
465,232,6191
1542,448,6192
38,13,6193
1548,29,6194
2076,306,6195
267,71,6196
19,11,6197
1142,6,6198
657,183,6199
713,206,6200
1271,483,6201
1215,29,6202
1281,177,6203
494,88,6204
1310,167,6205
42,159,6206
229,97,6207
63,86,6208
365,240,6209
43,212,6210
62,129,6211
1403,447,6212
50,19,6213
306,61,6214
1675,43,6215
848,212,6216
545,202,6217
2,100,6218
120,211,6219
1530,311,6220
248,202,6221
1396,59,6222
2054,231,6223
1132,7,6224
98,9,6225
1236,203,6226
1530,72,6227
1560,12,6228
1019,12,6229
59,103,6230
68,28,6231
1104,72,6232
288,128,6233
1309,26,6234
1603,242,6235
1185,379,6236
34,99,6237
1838,149,6238
36,199,6239
40,311,6240
22,26,6241
1724,204,6242
759,176,6243
513,211,6244
74,140,6245
1568,222,6246
952,380,6247
21,32,6248
2098,69,6249
743,2,6250
91,12,6251
19,86,6252
848,390,6253
950,150,6254
20,86,6255
804,94,6256
93,104,6257
600,168,6258
1456,475,6259
3,162,6260
1482,226,6261
8,12,6262
635,293,6263
952,242,6264
56,129,6265
832,127,6266
2064,242,6267
156,32,6268
1004,238,6269
2120,333,6270
1672,148,6271
779,123,6272
766,12,6273
186,29,6274
56,359,6275
77,415,6276
1202,273,6277
323,353,6278
1423,206,6279
1414,366,6280
14,32,6281
476,88,6282
16,168,6283
203,386,6284
884,228,6285
88,254,6286
0,42,6287
1330,248,6288
773,18,6289
1018,80,6290
1432,40,6291
512,469,6292
714,335,6293
1016,230,6294
1196,338,6295
966,10,6296
330,213,6297
1344,26,6298
536,230,6299
59,23,6300
862,0,6301
1892,156,6302
848,322,6303
1805,225,6304
22,206,6305
1279,4,6306
514,317,6307
578,148,6308
814,92,6309
1161,72,6310
539,6,6311
166,197,6312
1602,204,6313
523,87,6314
600,9,6315
989,203,6316
2042,45,6317
966,22,6318
536,108,6319
796,82,6320
37,97,6321
62,26,6322
629,206,6323
476,272,6324
1747,22,6325
421,9,6326
1923,86,6327
1465,211,6328
880,211,6329
64,237,6330
499,233,6331
188,89,6332
263,8,6333
1283,34,6334
1347,14,6335
782,18,6336
1000,168,6337
2126,29,6338
184,360,6339
43,324,6340
1357,259,6341
514,174,6342
101,277,6343
1919,197,6344
14,3,6345
142,334,6346
624,58,6347
1456,243,6348
219,212,6349
620,227,6350
127,25,6351
128,18,6352
966,3,6353
1315,30,6354
1105,206,6355
22,204,6356
541,81,6357
1499,225,6358
414,3,6359
56,92,6360
192,124,6361
1918,224,6362
86,227,6363
781,231,6364
1528,385,6365
209,13,6366
895,448,6367
191,206,6368
1057,255,6369
234,48,6370
1491,427,6371
1396,93,6372
1521,215,6373
856,59,6374
2096,238,6375
2042,12,6376
2079,156,6377
129,94,6378
327,331,6379
821,154,6380
1273,79,6381
1188,25,6382
1596,199,6383
1821,103,6384
1113,155,6385
1282,107,6386
720,129,6387
97,59,6388
11,126,6389
45,84,6390
514,444,6391
436,45,6392
795,12,6393
1744,61,6394
1754,56,6395
2070,237,6396
732,64,6397
39,53,6398
959,127,6399
82,125,6400
1359,79,6401
557,93,6402
477,12,6403
1382,396,6404
1061,392,6405
1906,61,6406
77,420,6407
35,325,6408
203,201,6409
1210,401,6410
946,233,6411
239,25,6412
19,297,6413
1188,206,6414
464,9,6415
1679,12,6416
1102,66,6417
72,7,6418
1280,9,6419
694,88,6420
327,5,6421
170,203,6422
1304,168,6423
857,98,6424
1847,246,6425
772,161,6426
220,224,6427
861,12,6428
1001,241,6429
1,25,6430
1710,9,6431
263,18,6432
59,317,6433
1029,203,6434
1696,222,6435
725,276,6436
524,32,6437
1445,265,6438
1477,329,6439
1003,124,6440
1024,84,6441
1267,91,6442
1346,149,6443
1289,23,6444
22,150,6445
800,242,6446
1168,356,6447
375,371,6448
4,204,6449
1213,150,6450
62,234,6451
763,97,6452
856,67,6453
1096,144,6454
1281,348,6455
402,100,6456
1317,12,6457
320,334,6458
1456,268,6459
861,56,6460
28,237,6461
1608,104,6462
779,98,6463
45,183,6464
1582,343,6465
43,112,6466
476,499,6467
1834,125,6468
2036,272,6469
945,100,6470
322,143,6471
1160,94,6472
373,206,6473
469,148,6474
178,206,6475
153,153,6476
1837,376,6477
59,137,6478
524,165,6479
239,19,6480
316,158,6481
756,254,6482
1453,369,6483
1703,330,6484
195,229,6485
229,230,6486
568,88,6487
1319,206,6488
1505,353,6489
72,433,6490
1756,12,6491
426,308,6492
46,86,6493
867,196,6494
243,204,6495
414,325,6496
590,97,6497
1979,336,6498
166,12,6499
1698,124,6500
24,87,6501
1109,421,6502
235,150,6503
209,230,6504
495,9,6505
862,161,6506
863,1,6507
416,211,6508
762,126,6509
191,214,6510
1809,12,6511
403,330,6512
669,206,6513
1355,233,6514
1703,307,6515
1283,301,6516
2000,168,6517
1650,301,6518
207,58,6519
310,30,6520
1275,86,6521
821,393,6522
1004,93,6523
56,11,6524
1825,29,6525
221,12,6526
305,79,6527
1109,404,6528
72,335,6529
1764,70,6530
67,256,6531
324,206,6532
22,211,6533
7,167,6534
413,140,6535
372,320,6536
323,501,6537
49,59,6538
1916,43,6539
36,265,6540
22,86,6541
1878,126,6542
221,31,6543
1969,253,6544
1444,371,6545
1793,18,6546
367,100,6547
28,123,6548
1123,350,6549
816,168,6550
64,230,6551
238,211,6552
1552,13,6553
1610,206,6554
670,9,6555
347,172,6556
745,211,6557
332,12,6558
6,9,6559
1080,426,6560
11,267,6561
79,153,6562
1005,206,6563
874,18,6564
862,7,6565
60,410,6566
539,7,6567
239,13,6568
1273,206,6569
57,124,6570
1202,328,6571
323,446,6572
525,93,6573
1393,304,6574
1925,222,6575
391,141,6576
1237,340,6577
853,89,6578
14,107,6579
37,94,6580
405,232,6581
356,212,6582
2053,12,6583
45,63,6584
1360,10,6585
784,276,6586
1042,9,6587
1623,85,6588
134,98,6589
256,233,6590
1285,215,6591
403,176,6592
77,14,6593
324,150,6594
55,265,6595
1372,100,6596
72,79,6597
1350,447,6598
416,147,6599
1581,175,6600
398,312,6601
242,16,6602
118,218,6603
1955,211,6604
45,226,6605
2112,256,6606
577,2,6607
1158,369,6608
1571,79,6609
1292,19,6610
285,259,6611
1343,140,6612
56,0,6613
284,59,6614
1155,206,6615
282,353,6616
1647,330,6617
716,423,6618
945,254,6619
1601,211,6620
1757,5,6621
247,203,6622
1055,61,6623
924,25,6624
2119,103,6625
503,25,6626
344,80,6627
1342,30,6628
877,44,6629
2112,166,6630
1422,115,6631
4,206,6632
415,202,6633
784,96,6634
1877,249,6635
803,244,6636
398,50,6637
237,188,6638
1453,107,6639
281,203,6640
991,211,6641
1743,85,6642
1104,437,6643
1777,19,6644
2122,26,6645
951,203,6646
1456,74,6647
197,87,6648
642,202,6649
178,19,6650
269,64,6651
102,259,6652
317,233,6653
454,109,6654
166,325,6655
781,71,6656
77,329,6657
72,490,6658
979,210,6659
1787,470,6660
1413,88,6661
1029,260,6662
815,10,6663
56,308,6664
1443,158,6665
453,79,6666
284,98,6667
1406,312,6668
73,18,6669
1044,123,6670
217,23,6671
704,87,6672
39,411,6673
132,23,6674
28,92,6675
64,144,6676
1211,19,6677
186,61,6678
323,194,6679
368,266,6680
1202,425,6681
1938,214,6682
551,225,6683
1658,18,6684
1282,147,6685
1392,507,6686
481,212,6687
672,45,6688
635,165,6689
952,109,6690
1412,156,6691
541,319,6692
578,26,6693
806,428,6694
854,386,6695
77,154,6696
1195,226,6697
24,45,6698
776,32,6699
1901,59,6700
1810,12,6701
797,168,6702
1842,45,6703
781,53,6704
679,202,6705
1818,86,6706
413,203,6707
1615,56,6708
159,41,6709
83,102,6710
323,396,6711
364,267,6712
1843,20,6713
146,3,6714
269,434,6715
210,224,6716
2007,19,6717
1466,319,6718
996,216,6719
1959,19,6720
64,78,6721
1505,26,6722
1945,14,6723
1283,1,6724
423,26,6725
660,202,6726
827,59,6727
1355,144,6728
881,265,6729
1957,345,6730
1907,72,6731
184,147,6732
166,202,6733
390,203,6734
1535,330,6735
719,12,6736
1682,380,6737
119,272,6738
1325,330,6739
341,79,6740
83,28,6741
538,273,6742
129,8,6743
720,5,6744
2086,43,6745
1916,50,6746
1485,212,6747
1067,203,6748
1209,211,6749
1297,239,6750
773,401,6751
1609,259,6752
274,18,6753
37,315,6754
1297,233,6755
1294,144,6756
553,147,6757
89,102,6758
251,4,6759
703,309,6760
1458,379,6761
77,182,6762
952,373,6763
62,117,6764
2058,43,6765
145,126,6766
1500,168,6767
142,317,6768
969,9,6769
966,30,6770
204,58,6771
327,202,6772
43,333,6773
821,164,6774
728,19,6775
1528,253,6776
804,196,6777
532,204,6778
166,20,6779
731,226,6780
239,104,6781
219,168,6782
74,113,6783
367,265,6784
2000,59,6785
402,256,6786
1277,29,6787
1109,97,6788
661,214,6789
1964,383,6790
1078,124,6791
672,58,6792
1262,466,6793
816,202,6794
1113,407,6795
14,281,6796
851,9,6797
72,86,6798
211,203,6799
870,206,6800
116,206,6801
1926,150,6802
37,405,6803
520,212,6804
448,233,6805
650,12,6806
873,98,6807
1871,98,6808
50,149,6809
41,418,6810
639,176,6811
476,223,6812
337,100,6813
1695,260,6814
1910,73,6815
264,232,6816
552,98,6817
658,224,6818
990,331,6819
952,402,6820
240,9,6821
1428,67,6822
2073,45,6823
980,1,6824
158,16,6825
794,124,6826
1982,39,6827
1499,349,6828
343,211,6829
42,86,6830
653,267,6831
821,406,6832
686,25,6833
644,461,6834
1096,270,6835
369,151,6836
1931,211,6837
103,188,6838
657,229,6839
627,80,6840
762,34,6841
361,18,6842
1353,265,6843
1553,165,6844
2105,47,6845
305,86,6846
267,254,6847
69,7,6848
1696,98,6849
1542,330,6850
461,2,6851
1296,168,6852
94,112,6853
52,69,6854
1586,167,6855
844,18,6856
664,89,6857
875,0,6858
2020,157,6859
1665,87,6860
64,94,6861
1637,204,6862
150,30,6863
517,72,6864
840,6,6865
45,27,6866
665,256,6867
76,124,6868
305,202,6869
2140,340,6870
64,261,6871
1080,168,6872
1569,9,6873
312,202,6874
1568,150,6875
310,214,6876
263,26,6877
1783,92,6878
388,59,6879
578,35,6880
355,188,6881
2047,47,6882
848,459,6883
2113,386,6884
152,64,6885
1515,215,6886
925,79,6887
1168,14,6888
220,242,6889
36,395,6890
1607,93,6891
542,307,6892
1808,59,6893
77,73,6894
1151,167,6895
146,124,6896
1915,209,6897
1222,51,6898
476,20,6899
72,27,6900
1389,26,6901
65,205,6902
326,165,6903
707,359,6904
1818,12,6905
383,29,6906
627,29,6907
622,226,6908
1500,56,6909
1166,211,6910
1747,254,6911
848,64,6912
1331,9,6913
745,115,6914
224,7,6915
151,206,6916
323,67,6917
478,232,6918
1713,216,6919
663,96,6920
946,128,6921
270,86,6922
647,27,6923
707,127,6924
76,28,6925
1140,211,6926
1456,526,6927
624,211,6928
1307,61,6929
1022,72,6930
687,226,6931
59,170,6932
882,91,6933
473,222,6934
697,204,6935
547,211,6936
52,244,6937
361,131,6938
813,205,6939
662,272,6940
1222,103,6941
45,133,6942
945,226,6943
1153,225,6944
1149,203,6945
269,238,6946
481,33,6947
1325,12,6948
725,386,6949
1154,206,6950
132,7,6951
1753,449,6952
293,12,6953
381,273,6954
197,82,6955
236,71,6956
48,41,6957
1839,229,6958
1365,322,6959
438,14,6960
241,59,6961
166,29,6962
1846,8,6963
512,168,6964
1280,385,6965
445,12,6966
385,181,6967
926,1,6968
270,12,6969
855,123,6970
1993,302,6971
361,272,6972
46,28,6973
801,87,6974
843,202,6975
1018,242,6976
461,86,6977
410,293,6978
1217,48,6979
1051,2,6980
378,20,6981
703,84,6982
67,247,6983
778,72,6984
105,202,6985
923,96,6986
2060,337,6987
913,222,6988
447,202,6989
1582,8,6990
1343,30,6991
1782,154,6992
846,74,6993
77,356,6994
950,265,6995
588,211,6996
383,255,6997
56,80,6998
44,86,6999
1400,153,7000
345,206,7001
889,19,7002
893,95,7003
861,175,7004
398,444,7005
1006,259,7006
1142,256,7007
1092,183,7008
1529,3,7009
753,124,7010
1954,121,7011
831,203,7012
156,18,7013
1157,203,7014
835,26,7015
414,26,7016
1342,211,7017
853,96,7018
1575,519,7019
11,168,7020
1307,242,7021
351,329,7022
988,67,7023
77,53,7024
998,97,7025
229,88,7026
1604,97,7027
1690,411,7028
84,66,7029
179,214,7030
52,452,7031
109,86,7032
514,175,7033
1312,529,7034
1141,14,7035
354,80,7036
351,424,7037
1950,31,7038
127,272,7039
448,150,7040
781,356,7041
1200,25,7042
48,256,7043
609,97,7044
1231,371,7045
679,86,7046
445,12,7047
91,43,7048
1233,12,7049
1243,415,7050
1563,115,7051
804,173,7052
1161,341,7053
189,204,7054
1687,350,7055
912,80,7056
1558,116,7057
21,149,7058
39,207,7059
1271,148,7060
1440,149,7061
186,93,7062
1642,512,7063
11,202,7064
249,265,7065
1529,83,7066
1441,18,7067
81,231,7068
127,53,7069
1674,93,7070
318,353,7071
692,53,7072
94,380,7073
1175,133,7074
1283,167,7075
673,430,7076
414,206,7077
1786,92,7078
197,276,7079
1471,376,7080
112,12,7081
1726,211,7082
1599,222,7083
1718,56,7084
1641,232,7085
476,39,7086
239,18,7087
194,69,7088
679,206,7089
119,205,7090
20,29,7091
241,338,7092
1316,86,7093
37,17,7094
1804,12,7095
2,147,7096
380,256,7097
1054,94,7098
72,230,7099
461,212,7100
140,224,7101
512,12,7102
480,202,7103
813,330,7104
526,79,7105
177,93,7106
245,208,7107
1020,174,7108
723,80,7109
119,203,7110
474,23,7111
1652,168,7112
197,41,7113
269,175,7114
1158,259,7115
979,96,7116
520,237,7117
308,32,7118
586,204,7119
852,12,7120
1527,59,7121
313,45,7122
94,506,7123
695,59,7124
1764,169,7125
866,233,7126
933,12,7127
1712,40,7128
1489,34,7129
72,235,7130
1002,206,7131
62,215,7132
1339,211,7133
367,86,7134
15,12,7135
1490,26,7136
596,176,7137
142,362,7138
1700,206,7139
502,211,7140
1169,206,7141
2137,113,7142
1740,124,7143
863,89,7144
837,168,7145
1548,385,7146
516,308,7147
76,204,7148
22,202,7149
465,428,7150
1283,401,7151
848,265,7152
52,208,7153
89,168,7154
1497,479,7155
45,173,7156
417,61,7157
1972,398,7158
828,332,7159
337,223,7160
1468,6,7161
1524,9,7162
564,166,7163
1937,379,7164
46,168,7165
1923,214,7166
92,312,7167
839,202,7168
191,202,7169
413,12,7170
794,86,7171
1101,153,7172
882,192,7173
1012,168,7174
366,204,7175
623,204,7176
638,18,7177
952,97,7178
1303,216,7179
481,392,7180
227,93,7181
801,117,7182
1457,5,7183
288,265,7184
1642,12,7185
933,303,7186
337,70,7187
700,233,7188
1388,138,7189
194,104,7190
203,230,7191
230,202,7192
493,211,7193
1133,0,7194
697,367,7195
1449,369,7196
101,66,7197
182,86,7198
609,211,7199
2086,20,7200
1476,120,7201
219,161,7202
274,3,7203
865,270,7204
540,206,7205
524,96,7206
2031,420,7207
244,168,7208
1068,211,7209
1346,330,7210
62,7,7211
1275,29,7212
64,114,7213
1440,177,7214
1963,25,7215
199,3,7216
254,214,7217
1118,1,7218
1547,368,7219
400,140,7220
704,144,7221
123,67,7222
45,371,7223
777,12,7224
249,29,7225
1078,71,7226
536,115,7227
1601,211,7228
448,226,7229
77,88,7230
1250,124,7231
63,28,7232
1829,154,7233
328,204,7234
851,221,7235
52,230,7236
952,83,7237
1293,226,7238
229,61,7239
476,104,7240
166,307,7241
1472,69,7242
872,202,7243
1552,231,7244
732,279,7245
1576,206,7246
257,24,7247
1140,168,7248
1742,377,7249
783,213,7250
1525,212,7251
911,24,7252
188,98,7253
1185,111,7254
184,86,7255
172,18,7256
249,450,7257
642,9,7258
175,225,7259
703,177,7260
1274,168,7261
97,150,7262
1082,0,7263
1974,208,7264
790,34,7265
1004,150,7266
1952,265,7267
1448,241,7268
2111,211,7269
1757,206,7270
221,233,7271
1972,87,7272
959,86,7273
952,369,7274
1897,110,7275
1329,86,7276
784,204,7277
919,0,7278
290,214,7279
796,53,7280
1628,224,7281
964,97,7282
616,259,7283
1840,13,7284
573,132,7285
77,39,7286
23,351,7287
1257,212,7288
603,71,7289
1237,43,7290
1492,235,7291
1191,307,7292
391,411,7293
269,216,7294
160,98,7295
239,87,7296
2005,31,7297
1561,12,7298
890,315,7299
536,107,7300
966,241,7301
1563,59,7302
2016,272,7303
94,387,7304
1361,137,7305
148,254,7306
363,18,7307
346,378,7308
478,211,7309
1514,226,7310
337,71,7311
1528,238,7312
648,380,7313
405,210,7314
1897,113,7315
1858,17,7316
413,222,7317
494,319,7318
1447,91,7319
219,79,7320
1339,100,7321
419,12,7322
22,86,7323
0,39,7324
94,87,7325
1078,215,7326
46,272,7327
270,211,7328
2,99,7329
137,206,7330
23,57,7331
288,98,7332
697,476,7333
713,213,7334
872,252,7335
1197,29,7336
1250,0,7337
225,211,7338
1583,24,7339
979,338,7340
128,79,7341
60,62,7342
1546,194,7343
1703,58,7344
514,269,7345
64,60,7346
52,83,7347
373,211,7348
845,15,7349
22,132,7350
323,254,7351
930,29,7352
1016,248,7353
1289,104,7354
544,43,7355
39,26,7356
1758,43,7357
259,17,7358
709,386,7359
988,1,7360
58,59,7361
1456,192,7362
514,147,7363
1496,83,7364
725,2,7365
42,164,7366
3,38,7367
775,61,7368
1022,5,7369
229,212,7370
1835,98,7371
325,86,7372
1239,243,7373
323,145,7374
1613,244,7375
843,86,7376
60,60,7377
191,202,7378
418,107,7379
113,509,7380
521,203,7381
1618,9,7382
132,302,7383
1323,83,7384
1142,311,7385
0,64,7386
1762,100,7387
60,99,7388
1489,263,7389
1471,391,7390
969,204,7391
1425,309,7392
2085,48,7393
189,18,7394
317,32,7395
21,66,7396
505,18,7397
738,79,7398
277,202,7399
750,202,7400
1099,29,7401
1161,161,7402
1174,34,7403
2121,260,7404
280,32,7405
634,233,7406
1666,100,7407
848,72,7408
889,1,7409
446,176,7410
648,214,7411
95,202,7412
879,212,7413
476,215,7414
226,56,7415
1343,386,7416
1234,194,7417
511,392,7418
1392,98,7419
713,71,7420
576,127,7421
1282,317,7422
1168,338,7423
384,3,7424
323,148,7425
1401,242,7426
418,212,7427
1742,307,7428
28,152,7429
238,150,7430
624,203,7431
401,46,7432
284,85,7433
1246,359,7434
1142,206,7435
1112,138,7436
1427,214,7437
16,231,7438
74,324,7439
1256,18,7440
1113,87,7441
1106,203,7442
862,96,7443
704,18,7444
481,81,7445
45,373,7446
77,493,7447
1308,3,7448
901,16,7449
1356,25,7450
270,12,7451
601,148,7452
533,202,7453
1794,18,7454
1786,100,7455
862,208,7456
1075,206,7457
889,106,7458
1625,222,7459
872,82,7460
1827,231,7461
1587,97,7462
1550,148,7463
345,230,7464
1425,98,7465
1755,385,7466
1238,415,7467
9,100,7468
163,165,7469
1166,18,7470
1017,222,7471
1928,69,7472
1142,2,7473
508,263,7474
1565,125,7475
156,12,7476
452,56,7477
396,150,7478
921,29,7479
306,202,7480
875,565,7481
153,60,7482
54,5,7483
462,108,7484
821,123,7485
1461,67,7486
266,168,7487
458,30,7488
72,459,7489
1162,215,7490
1158,501,7491
1520,86,7492
1842,31,7493
391,148,7494
2,142,7495
488,206,7496
171,77,7497
323,4,7498
1222,381,7499
1339,61,7500
817,11,7501
238,111,7502
141,202,7503
602,202,7504
1978,61,7505
1902,206,7506
624,96,7507
454,242,7508
1046,151,7509
1129,434,7510
1286,29,7511
1969,111,7512
333,22,7513
2112,359,7514
716,204,7515
280,58,7516
1482,12,7517
206,203,7518
1202,166,7519
1037,206,7520
2102,285,7521
821,14,7522
578,276,7523
862,56,7524
33,314,7525
110,371,7526
17,309,7527
89,103,7528
1329,15,7529
845,59,7530
95,16,7531
62,34,7532
1534,212,7533
514,114,7534
79,263,7535
648,434,7536
377,220,7537
1475,55,7538
1299,72,7539
11,250,7540
462,121,7541
1342,122,7542
1103,12,7543
486,176,7544
22,100,7545
1701,12,7546
209,177,7547
328,53,7548
1685,22,7549
1966,97,7550
1474,2,7551
2052,206,7552
821,349,7553
319,202,7554
65,82,7555
692,89,7556
1766,208,7557
1148,169,7558
2030,219,7559
11,268,7560
117,126,7561
1586,147,7562
333,56,7563
91,131,7564
1456,51,7565
12,198,7566
1593,306,7567
153,232,7568
74,165,7569
1016,289,7570
1049,26,7571
280,29,7572
1132,107,7573
1222,206,7574
1847,62,7575
764,226,7576
23,350,7577
2092,214,7578
873,231,7579
694,95,7580
204,29,7581
754,79,7582
35,134,7583
72,425,7584
843,94,7585
848,134,7586
1777,36,7587
16,9,7588
1223,0,7589
1496,167,7590
1590,45,7591
173,9,7592
1312,30,7593
269,241,7594
49,272,7595
776,211,7596
35,115,7597
1896,226,7598
1336,206,7599
1688,97,7600
1874,359,7601
732,385,7602
42,7,7603
1195,96,7604
781,476,7605
144,316,7606
189,206,7607
1367,204,7608
2030,178,7609
39,104,7610
564,376,7611
1016,450,7612
505,206,7613
1303,70,7614
197,100,7615
814,95,7616
1164,29,7617
1270,32,7618
1200,16,7619
325,12,7620
341,9,7621
566,2,7622
1128,20,7623
323,187,7624
1721,231,7625
1159,12,7626
249,148,7627
416,242,7628
514,330,7629
1281,199,7630
615,260,7631
1528,161,7632
402,18,7633
1124,30,7634
288,91,7635
388,211,7636
918,168,7637
164,149,7638
804,7,7639
1840,150,7640
589,18,7641
783,124,7642
915,35,7643
1620,309,7644
626,520,7645
174,525,7646
1381,148,7647
1649,238,7648
321,124,7649
302,237,7650
1383,8,7651
1654,372,7652
631,85,7653
454,24,7654
1325,206,7655
1748,2,7656
1284,23,7657
448,9,7658
653,12,7659
486,104,7660
1541,208,7661
773,123,7662
1762,235,7663
732,97,7664
97,203,7665
1161,434,7666
988,325,7667
256,217,7668
1245,96,7669
344,66,7670
602,176,7671
1937,331,7672
745,114,7673
323,424,7674
845,176,7675
911,259,7676
388,67,7677
366,287,7678
715,168,7679
1145,175,7680
1968,151,7681
340,238,7682
337,58,7683
1936,334,7684
1340,19,7685
119,55,7686
523,167,7687
89,131,7688
745,330,7689
1435,256,7690
64,272,7691
549,211,7692
1476,425,7693
867,12,7694
1048,59,7695
547,276,7696
872,18,7697
863,59,7698
863,70,7699
1392,254,7700
1016,126,7701
610,275,7702
1591,80,7703
622,97,7704
1140,18,7705
1463,253,7706
